sample_id	population	group
CedarCreek_20_077	Cedar	Kootenai
CedarCreek_20_078	Cedar	Kootenai
CedarCreek_20_079	Cedar	Kootenai
CedarCreek_20_080	Cedar	Kootenai
CedarCreek_20_081	Cedar	Kootenai
CedarCreek_20_082	Cedar	Kootenai
CedarCreek_20_083	Cedar	Kootenai
CedarCreek_20_084	Cedar	Kootenai
CedarCreek_20_085	Cedar	Kootenai
CedarCreek_20_086	Cedar	Kootenai
CedarCreek_20_087	Cedar	Kootenai
CedarCreek_20_088	Cedar	Kootenai
CedarCreek_20_089	Cedar	Kootenai
CedarCreek_20_090	Cedar	Kootenai
CedarCreek_20_091	Cedar	Kootenai
CedarCreek_20_092	Cedar	Kootenai
CedarCreek_20_093	Cedar	Kootenai
CedarCreek_20_094	Cedar	Kootenai
CedarCreek_20_094_R	Cedar	Kootenai
CedarCreek_20_095	Cedar	Kootenai
CedarCreek_20_096	Cedar	Kootenai
CedarCreek_20_097	Cedar	Kootenai
CedarCreek_20_098	Cedar	Kootenai
CedarCreek_20_099	Cedar	Kootenai
CedarCreek_20_100	Cedar	Kootenai
CedarCreek_20_101	Cedar	Kootenai
CedarCreek_20_102	Cedar	Kootenai
CedarCreek_20_103	Cedar	Kootenai
CedarCreek_20_104	Cedar	Kootenai
CedarCreek_20_105	Cedar	Kootenai
CedarCreek_20_106	Cedar	Kootenai
CedarCreek_20_107	Cedar	Kootenai
CedarCreek_20_108	Cedar	Kootenai
CedarCreek_20_109	Cedar	Kootenai
CedarCreek_20_110	Cedar	Kootenai
CedarCreek_20_111	Cedar	Kootenai
CedarCreek_20_112	Cedar	Kootenai
CedarCreek_20_113	Cedar	Kootenai
CedarCreek_20_114	Cedar	Kootenai
CedarCreek_20_115	Cedar	Kootenai
CedarCreek_20_116	Cedar	Kootenai
CedarCreek_20_117	Cedar	Kootenai
CedarCreek_20_118	Cedar	Kootenai
CedarCreek_20_119	Cedar	Kootenai
CedarCreek_20_120	Cedar	Kootenai
CFE_20_15	Flathead_R	Flathead
CFE_20_27	Flathead_R	Flathead
CH_19_1130	Chowade_R	Athabasca
CHA41_22_03	Chapman	Athabasca
CHA41_22_08	Chapman	Athabasca
CHA41_22_09	Chapman	Athabasca
CHA41_22_10	Chapman	Athabasca
CO_18_0710	Colt	Athabasca
CO_19_1124	Colt	Athabasca
CodyMid_21_01	Mid_Cody_Lk	Kootenai
CodyMid_21_02	Mid_Cody_Lk	Kootenai
CodyMid_21_03	Mid_Cody_Lk	Kootenai
CodyMid_21_05	Mid_Cody_Lk	Kootenai
CodyMid_21_07	Mid_Cody_Lk	Kootenai
CodyMid_21_08	Mid_Cody_Lk	Kootenai
CodyMid_21_09	Mid_Cody_Lk	Kootenai
CodyMid_21_10	Mid_Cody_Lk	Kootenai
CodyMid_21_11	Mid_Cody_Lk	Kootenai
CR2	BC_IRT	BC_RBT
CR_NA_01	Chilako_R	Fraser_RBT
CR_NA_02	Chilako_R	Fraser_RBT
D107_14_05	Beaver	Athabasca
D107_14_06	Beaver	Athabasca
D107_14_07	Beaver	Athabasca
D107_14_08	Beaver	Athabasca
D107_14_09	Beaver	Athabasca
D107_14_11	Beaver	Athabasca
D107_14_16	Beaver	Athabasca
D107_14_17	Beaver	Athabasca
D107_14_18	Beaver	Athabasca
D107_14_19	Beaver	Athabasca
D107_14_21	Beaver	Athabasca
D107_14_22	Beaver	Athabasca
D107_14_24	Beaver	Athabasca
D126_14_02	Windfall	Athabasca
D126_14_04	Windfall	Athabasca
D126_14_09	Windfall	Athabasca
D129_14_01	Sakwatamau_R	Athabasca
D129_14_02	Sakwatamau_R	Athabasca
Dam_11_03	Libby_Dam	Kootenai_R
Dam_11_05	Libby_Dam	Kootenai_R
Dam_11_06	Libby_Dam	Kootenai_R
Dam_11_07	Libby_Dam	Kootenai_R
Dam_11_09	Libby_Dam	Kootenai_R
Dam_11_11	Libby_Dam	Kootenai_R
Dam_11_12	Libby_Dam	Kootenai_R
Dam_11_13	Libby_Dam	Kootenai_R
Dam_11_15	Libby_Dam	Kootenai_R
Dam_11_19	Libby_Dam	Kootenai_R
Dam_11_20	Libby_Dam	Kootenai_R
Dam_11_22	Libby_Dam	Kootenai_R
Dam_11_23	Libby_Dam	Kootenai_R
Dam_11_24	Libby_Dam	Kootenai_R
Dam_11_25	Libby_Dam	Kootenai_R
Dam_11_27	Libby_Dam	Kootenai_R
Dam_11_29	Libby_Dam	Kootenai_R
DocUWH06_22_03	Doctor	Athabasca
DocUWH06_22_05	Doctor	Athabasca
DocUWH06_22_06	Doctor	Athabasca
DocUWH10_22_36	Doctor	Athabasca
DocUWH10_22_37	Doctor	Athabasca
DocW84_12_01	Doctor	Athabasca
DocW84_12_02	Doctor	Athabasca
DocW84_12_03	Doctor	Athabasca
DocW84_12_04	Doctor	Athabasca
Dunn_11_003	Lo_Dunn	Kootenai
Dunn_11_004	Lo_Dunn	Kootenai
Dunn_11_006	Lo_Dunn	Kootenai
Dunn_11_009	Lo_Dunn	Kootenai
Dunn_11_011	Lo_Dunn	Kootenai
Dunn_11_012	Lo_Dunn	Kootenai
Dunn_11_016	Lo_Dunn	Kootenai
Dunn_11_022	Up_Dunn	Kootenai
Dunn_11_025	Up_Dunn	Kootenai
Dunn_11_026	Up_Dunn	Kootenai
Dunn_11_030	Up_Dunn	Kootenai
EC1_21_04	Edson_R	Athabasca
EC1_21_39	Edson_R	Athabasca
EC1_21_40	Edson_R	Athabasca
EC1_21_41	Edson_R	Athabasca
EC1_21_50	Edson_R	Athabasca
EC1_21_51	Edson_R	Athabasca
EC1_21_52	Edson_R	Athabasca
EC1_21_53	Edson_R	Athabasca
EC1_21_65	Edson_R	Athabasca
EC1_21_88	Edson_R	Athabasca
EC2_21_05	Edson_R	Athabasca
EC2_21_25	Edson_R	Athabasca
EC2_21_27	Edson_R	Athabasca
EC2_21_35	Edson_R	Athabasca
EForkYaak_20_001	EF_Yaak_20	Kootenai
EForkYaak_20_002	EF_Yaak_20	Kootenai
EForkYaak_20_003	EF_Yaak_20	Kootenai
EForkYaak_20_004	EF_Yaak_20	Kootenai
EForkYaak_20_005	EF_Yaak_20	Kootenai
EForkYaak_20_006	EF_Yaak_20	Kootenai
EForkYaak_20_007	EF_Yaak_20	Kootenai
EForkYaak_20_009	EF_Yaak_20	Kootenai
EForkYaak_20_010	EF_Yaak_20	Kootenai
EForkYaak_20_012	EF_Yaak_20	Kootenai
EForkYaak_20_013	EF_Yaak_20	Kootenai
EForkYaak_20_014	EF_Yaak_20	Kootenai
EForkYaak_20_015	EF_Yaak_20	Kootenai
EForkYaak_20_016	EF_Yaak_20	Kootenai
EForkYaak_20_017	EF_Yaak_20	Kootenai
EForkYaak_20_018	EF_Yaak_20	Kootenai
EForkYaak_20_019	EF_Yaak_20	Kootenai
EForkYaak_20_021	EF_Yaak_20	Kootenai
EForkYaak_20_022	EF_Yaak_20	Kootenai
EForkYaak_20_024	EF_Yaak_20	Kootenai
EForkYaak_20_026	EF_Yaak_20	Kootenai
EForkYaak_20_027	EF_Yaak_20	Kootenai
EForkYaak_20_029	EF_Yaak_20	Kootenai
EForkYaak_20_030	EF_Yaak_20	Kootenai
EForkYaak_20_031	EF_Yaak_20	Kootenai
EForkYaak_20_032	EF_Yaak_20	Kootenai
EForkYaak_20_033	EF_Yaak_20	Kootenai
EForkYaak_20_035	EF_Yaak_20	Kootenai
EForkYaak_20_036	EF_Yaak_20	Kootenai
EForkYaak_20_037	EF_Yaak_20	Kootenai
EForkYaak_20_038	EF_Yaak_20	Kootenai
EForkYaak_20_039	EF_Yaak_20	Kootenai
EForkYaak_20_040	EF_Yaak_20	Kootenai
EForkYaak_20_041	EF_Yaak_20	Kootenai
EForkYaak_20_043	EF_Yaak_20	Kootenai
EForkYaak_20_045	EF_Yaak_20	Kootenai
EForkYaak_20_046	EF_Yaak_20	Kootenai
EForkYaak_20_047	EF_Yaak_20	Kootenai
EForkYaak_20_048	EF_Yaak_20	Kootenai
EForkYaak_20_049	EF_Yaak_20	Kootenai
EForkYaak_20_051	EF_Yaak_20	Kootenai
EForkYaak_20_052	EF_Yaak_20	Kootenai
EForkYaak_20_054	EF_Yaak_20	Kootenai
EForkYaak_20_056	EF_Yaak_20	Kootenai
EForkYaak_20_057	EF_Yaak_20	Kootenai
EForkYaak_20_058	EF_Yaak_20	Kootenai
EForkYaak_20_059	EF_Yaak_20	Kootenai
EForkYaak_20_061	EF_Yaak_20	Kootenai
EForkYaak_20_062	EF_Yaak_20	Kootenai
EForkYaak_20_063	EF_Yaak_20	Kootenai
EForkYaak_20_064	EF_Yaak_20	Kootenai
EForkYaak_20_067	EF_Yaak_20	Kootenai
EForkYaak_20_068	EF_Yaak_20	Kootenai
EForkYaak_20_070	EF_Yaak_20	Kootenai
EForkYaak_20_071	EF_Yaak_20	Kootenai
EForkYaak_20_073	EF_Yaak_20	Kootenai
EForkYaak_20_074	EF_Yaak_20	Kootenai
EForkYaak_20_075	EF_Yaak_20	Kootenai
EForkYaak_20_076	EF_Yaak_20	Kootenai
EForkYaak_20_077	EF_Yaak_20	Kootenai
EForkYaak_20_078	EF_Yaak_20	Kootenai
EForkYaak_20_079	EF_Yaak_20	Kootenai
EForkYaak_20_080	EF_Yaak_20	Kootenai
EForkYaak_20_081	EF_Yaak_20	Kootenai
EForkYaak_20_082	EF_Yaak_20	Kootenai
EForkYaak_20_083	EF_Yaak_20	Kootenai
EForkYaak_20_084	EF_Yaak_20	Kootenai
EForkYaak_20_085	EF_Yaak_20	Kootenai
EForkYaak_20_086	EF_Yaak_20	Kootenai
EForkYaak_20_088	EF_Yaak_20	Kootenai
EForkYaak_20_089	EF_Yaak_20	Kootenai
EForkYaak_20_090	EF_Yaak_20	Kootenai
EForkYaak_20_091	EF_Yaak_20	Kootenai
EForkYaak_20_093	EF_Yaak_20	Kootenai
EForkYaak_20_094	EF_Yaak_20	Kootenai
EForkYaak_20_096	EF_Yaak_20	Kootenai
EForkYaak_20_097	EF_Yaak_20	Kootenai
EForkYaak_20_098	EF_Yaak_20	Kootenai
EForkYaak_20_099	EF_Yaak_20	Kootenai
EForkYaak_20_100	EF_Yaak_20	Kootenai
EFYaak17_275_09	Basin_Cr	Kootenai
EFYaak17_275_10	Basin_Cr	Kootenai
EFYaak17_275_11	Basin_Cr	Kootenai
EFYaak17_275_13	Basin_Cr	Kootenai
EFYaak_17_275	Basin_Cr	Kootenai
EFYaak_20_085	EF_Yaak_20	Kootenai
EFYaak_21_002	EF_Yaak_21	Kootenai
EFYaak_21_003	EF_Yaak_21	Kootenai
EFYaak_21_004	EF_Yaak_21	Kootenai
EFYaak_21_005	EF_Yaak_21	Kootenai
EFYaak_21_006	EF_Yaak_21	Kootenai
EFYaak_21_007	EF_Yaak_21	Kootenai
EFYaak_21_008	EF_Yaak_21	Kootenai
EFYaak_21_010	EF_Yaak_21	Kootenai
EFYaak_21_011	EF_Yaak_21	Kootenai
EFYaak_21_013	EF_Yaak_21	Kootenai
EFYaak_21_014	EF_Yaak_21	Kootenai
EFYaak_21_015	EF_Yaak_21	Kootenai
EFYaak_21_016	EF_Yaak_21	Kootenai
EFYaak_21_017	EF_Yaak_21	Kootenai
EFYaak_21_020	EF_Yaak_21	Kootenai
EFYaak_21_021	EF_Yaak_21	Kootenai
EFYaak_21_022	EF_Yaak_21	Kootenai
EFYaak_21_023	EF_Yaak_21	Kootenai
EFYaak_21_024	EF_Yaak_21	Kootenai
EFYaak_21_025	EF_Yaak_21	Kootenai
EFYaak_21_026	EF_Yaak_21	Kootenai
EFYaak_21_027	EF_Yaak_21	Kootenai
EFYaak_21_028	EF_Yaak_21	Kootenai
EFYaak_21_029	EF_Yaak_21	Kootenai
EFYaak_21_030	EF_Yaak_21	Kootenai
EFYaak_21_032	EF_Yaak_21	Kootenai
EFYaak_21_033	EF_Yaak_21	Kootenai
EFYaak_21_034	EF_Yaak_21	Kootenai
EFYaak_21_035	EF_Yaak_21	Kootenai
EFYaak_21_036	EF_Yaak_21	Kootenai
EFYaak_21_037	EF_Yaak_21	Kootenai
EFYaak_21_038	EF_Yaak_21	Kootenai
EFYaak_21_040	EF_Yaak_21	Kootenai
EFYaak_21_041	EF_Yaak_21	Kootenai
EFYaak_21_043	EF_Yaak_21	Kootenai
EFYaak_21_044	EF_Yaak_21	Kootenai
EFYaak_21_045	EF_Yaak_21	Kootenai
EFYaak_21_046	EF_Yaak_21	Kootenai
EFYaak_21_047	EF_Yaak_21	Kootenai
EFYaak_21_048	EF_Yaak_21	Kootenai
EFYaak_21_049	EF_Yaak_21	Kootenai
EFYaak_21_050	EF_Yaak_21	Kootenai
EFYaak_21_052	EF_Yaak_21	Kootenai
EFYaak_21_053	EF_Yaak_21	Kootenai
EFYaak_21_054_1	EF_Yaak_21	Kootenai
EFYaak_21_056	EF_Yaak_21	Kootenai
EFYaak_21_057	EF_Yaak_21	Kootenai
EFYaak_21_058	EF_Yaak_21	Kootenai
EFYaak_21_060	EF_Yaak_21	Kootenai
EFYaak_21_061	EF_Yaak_21	Kootenai
EFYaak_21_062	EF_Yaak_21	Kootenai
EFYaak_21_063	EF_Yaak_21	Kootenai
EFYaak_21_064	EF_Yaak_21	Kootenai
EFYaak_21_065	EF_Yaak_21	Kootenai
EFYaak_21_066	EF_Yaak_21	Kootenai
EFYaak_21_068	EF_Yaak_21	Kootenai
EFYaak_21_070	EF_Yaak_21	Kootenai
EFYaak_21_071	EF_Yaak_21	Kootenai
EFYaak_21_072	EF_Yaak_21	Kootenai
EFYaak_21_073	EF_Yaak_21	Kootenai
EFYaak_21_075	EF_Yaak_21	Kootenai
EFYaak_21_076	EF_Yaak_21	Kootenai
EFYaak_21_077	EF_Yaak_21	Kootenai
EFYaak_21_078	EF_Yaak_21	Kootenai
EFYaak_21_079	EF_Yaak_21	Kootenai
EFYaak_21_080	EF_Yaak_21	Kootenai
EFYaak_21_081	EF_Yaak_21	Kootenai
EFYaak_21_082	EF_Yaak_21	Kootenai
EFYaak_21_084	EF_Yaak_21	Kootenai
EFYaak_21_085	EF_Yaak_21	Kootenai
EFYaak_21_086	EF_Yaak_21	Kootenai
EFYaak_21_087	EF_Yaak_21	Kootenai
EFYaak_21_088	EF_Yaak_21	Kootenai
EFYaak_21_089	EF_Yaak_21	Kootenai
EFYaak_21_091	EF_Yaak_21	Kootenai
EFYaak_21_095	EF_Yaak_21	Kootenai
EFYaak_21_096	EF_Yaak_21	Kootenai
EFYaak_21_098	EF_Yaak_21	Kootenai
EFYaak_21_099	EF_Yaak_21	Kootenai
EFYaak_21_101	EF_Yaak_21	Kootenai
EFYaak_21_102	EF_Yaak_21	Kootenai
EFYaak_21_104	EF_Yaak_21	Kootenai
EFYaak_21_105	EF_Yaak_21	Kootenai
EFYaak_21_106	EF_Yaak_21	Kootenai
EFYaak_21_107	EF_Yaak_21	Kootenai
EFYaak_21_108	EF_Yaak_21	Kootenai
EFYaak_21_109	EF_Yaak_21	Kootenai
EFYaak_21_111	EF_Yaak_21	Kootenai
EFYaak_22_001_1	EF_Yaak_22	Kootenai
EFYaak_22_001	EF_Yaak_22	Kootenai
EFYaak_22_002	EF_Yaak_22	Kootenai
EFYaak_22_003	EF_Yaak_22	Kootenai
EFYaak_22_006	EF_Yaak_22	Kootenai
EFYaak_22_008	EF_Yaak_22	Kootenai
EFYaak_22_010	EF_Yaak_22	Kootenai
EFYaak_22_012	EF_Yaak_22	Kootenai
EFYaak_22_013	EF_Yaak_22	Kootenai
EFYaak_22_014	EF_Yaak_22	Kootenai
EFYaak_22_015	EF_Yaak_22	Kootenai
EFYaak_22_016	EF_Yaak_22	Kootenai
EFYaak_22_017	EF_Yaak_22	Kootenai
EFYaak_22_018	EF_Yaak_22	Kootenai
EFYaak_22_020	EF_Yaak_22	Kootenai
EFYaak_22_021	EF_Yaak_22	Kootenai
EFYaak_22_022	EF_Yaak_22	Kootenai
EFYaak_22_024	EF_Yaak_22	Kootenai
EFYaak_22_025	EF_Yaak_22	Kootenai
EFYaak_22_026	EF_Yaak_22	Kootenai
EFYaak_22_027	EF_Yaak_22	Kootenai
EFYaak_22_028	EF_Yaak_22	Kootenai
EFYaak_22_030	EF_Yaak_22	Kootenai
EFYaak_22_031	EF_Yaak_22	Kootenai
EFYaak_22_032	EF_Yaak_22	Kootenai
EFYaak_22_033	EF_Yaak_22	Kootenai
EFYaak_22_036	EF_Yaak_22	Kootenai
EFYaak_22_037	EF_Yaak_22	Kootenai
EFYaak_22_038	EF_Yaak_22	Kootenai
EFYaak_22_039	EF_Yaak_22	Kootenai
EFYaak_22_040	EF_Yaak_22	Kootenai
EFYaak_22_041	EF_Yaak_22	Kootenai
EFYaak_22_042	EF_Yaak_22	Kootenai
EFYaak_22_043	EF_Yaak_22	Kootenai
EFYaak_22_044	EF_Yaak_22	Kootenai
EFYaak_22_045	EF_Yaak_22	Kootenai
EFYaak_22_046	EF_Yaak_22	Kootenai
EFYaak_22_047	EF_Yaak_22	Kootenai
EFYaak_22_048	EF_Yaak_22	Kootenai
EFYaak_22_049	EF_Yaak_22	Kootenai
EFYaak_22_050	EF_Yaak_22	Kootenai
EFYaak_22_051	EF_Yaak_22	Kootenai
EFYaak_22_054	EF_Yaak_22	Kootenai
EFYaak_22_055	EF_Yaak_22	Kootenai
EFYaak_22_056	EF_Yaak_22	Kootenai
EFYaak_22_057	EF_Yaak_22	Kootenai
EFYaak_22_060	EF_Yaak_22	Kootenai
EFYaak_22_062	EF_Yaak_22	Kootenai
EFYaak_22_063	EF_Yaak_22	Kootenai
EFYaak_22_064	EF_Yaak_22	Kootenai
EFYaak_22_065	EF_Yaak_22	Kootenai
EFYaak_22_066	EF_Yaak_22	Kootenai
EFYaak_22_067	EF_Yaak_22	Kootenai
EFYaak_22_068	EF_Yaak_22	Kootenai
EFYaak_22_070	EF_Yaak_22	Kootenai
EFYaak_22_072	EF_Yaak_22	Kootenai
EFYaak_22_075	EF_Yaak_22	Kootenai
EFYaak_22_076	EF_Yaak_22	Kootenai
EFYaak_22_077	EF_Yaak_22	Kootenai
EFYaak_22_078	EF_Yaak_22	Kootenai
EFYaak_22_079	EF_Yaak_22	Kootenai
EFYaak_22_080	EF_Yaak_22	Kootenai
EFYaak_22_081	EF_Yaak_22	Kootenai
EFYaak_22_083	EF_Yaak_22	Kootenai
EFYaak_22_086	EF_Yaak_22	Kootenai
EFYaak_22_089	EF_Yaak_22	Kootenai
EFYaak_22_090	EF_Yaak_22	Kootenai
EFYaak_22_091	EF_Yaak_22	Kootenai
EFYaak_22_092	EF_Yaak_22	Kootenai
EFYaak_22_094	EF_Yaak_22	Kootenai
EFYaak_22_095	EF_Yaak_22	Kootenai
EFYaak_22_096	EF_Yaak_22	Kootenai
EFYaak_22_097	EF_Yaak_22	Kootenai
EFYaak_22_098	EF_Yaak_22	Kootenai
EFYaak_22_099	EF_Yaak_22	Kootenai
EFYaak_22_100	EF_Yaak_22	Kootenai
EFYaak_22_101	EF_Yaak_22	Kootenai
EFYaak_22_104	EF_Yaak_22	Kootenai
EFYaak_22_105	EF_Yaak_22	Kootenai
EFYaak_22_106	EF_Yaak_22	Kootenai
EFYaak_22_107	EF_Yaak_22	Kootenai
EFYaak_22_108	EF_Yaak_22	Kootenai
EFYaak_22_109	EF_Yaak_22	Kootenai
EFYaak_22_111	EF_Yaak_22	Kootenai
EFYaak_22_112	EF_Yaak_22	Kootenai
EFYaak_22_113	EF_Yaak_22	Kootenai
EFYaak_22_114	EF_Yaak_22	Kootenai
EFYaak_22_116	EF_Yaak_22	Kootenai
EFYaak_22_117	EF_Yaak_22	Kootenai
EFYaak_22_118	EF_Yaak_22	Kootenai
EFYaak_22_119	EF_Yaak_22	Kootenai
EFYaak_22_120	EF_Yaak_22	Kootenai
EFYaak_22_121	EF_Yaak_22	Kootenai
EFYaak_22_122	EF_Yaak_22	Kootenai
EFYaak_22_124	EF_Yaak_22	Kootenai
EFYaak_22_125	EF_Yaak_22	Kootenai
EFYaak_22_126	EF_Yaak_22	Kootenai
EFYaak_24_001	EF_Yaak_24	Kootenai
EFYaak_24_003	EF_Yaak_24	Kootenai
EFYaak_24_004	EF_Yaak_24	Kootenai
EFYaak_24_005	EF_Yaak_24	Kootenai
EFYaak_24_006	EF_Yaak_24	Kootenai
EFYaak_24_007	EF_Yaak_24	Kootenai
EFYaak_24_008	EF_Yaak_24	Kootenai
EFYaak_24_009	EF_Yaak_24	Kootenai
EFYaak_24_010	EF_Yaak_24	Kootenai
EFYaak_24_011	EF_Yaak_24	Kootenai
EFYaak_24_012	EF_Yaak_24	Kootenai
EFYaak_24_013	EF_Yaak_24	Kootenai
EFYaak_24_014	EF_Yaak_24	Kootenai
EFYaak_24_015	EF_Yaak_24	Kootenai
EFYaak_24_016	EF_Yaak_24	Kootenai
EFYaak_24_017	EF_Yaak_24	Kootenai
EFYaak_24_018	EF_Yaak_24	Kootenai
EFYaak_24_019	EF_Yaak_24	Kootenai
EFYaak_24_020	EF_Yaak_24	Kootenai
EFYaak_24_023	EF_Yaak_24	Kootenai
EFYaak_24_024	EF_Yaak_24	Kootenai
EFYaak_24_026	EF_Yaak_24	Kootenai
EFYaak_24_027	EF_Yaak_24	Kootenai
EFYaak_24_028	EF_Yaak_24	Kootenai
EFYaak_24_029	EF_Yaak_24	Kootenai
EFYaak_24_030	EF_Yaak_24	Kootenai
EFYaak_24_031	EF_Yaak_24	Kootenai
EFYaak_24_032	EF_Yaak_24	Kootenai
EFYaak_24_033	EF_Yaak_24	Kootenai
EFYaak_24_034	EF_Yaak_24	Kootenai
EFYaak_24_035	EF_Yaak_24	Kootenai
EFYaak_24_036	EF_Yaak_24	Kootenai
EFYaak_24_037	EF_Yaak_24	Kootenai
EFYaak_24_038	EF_Yaak_24	Kootenai
EFYaak_24_039	EF_Yaak_24	Kootenai
EFYaak_24_041	EF_Yaak_24	Kootenai
EFYaak_24_043	EF_Yaak_24	Kootenai
EFYaak_24_044	EF_Yaak_24	Kootenai
EFYaak_24_045	EF_Yaak_24	Kootenai
EFYaak_24_046	EF_Yaak_24	Kootenai
EFYaak_24_047	EF_Yaak_24	Kootenai
EFYaak_24_048	EF_Yaak_24	Kootenai
EFYaak_24_049	EF_Yaak_24	Kootenai
EFYaak_24_050	EF_Yaak_24	Kootenai
EFYaak_24_051	EF_Yaak_24	Kootenai
EFYaak_24_052	EF_Yaak_24	Kootenai
EFYaak_24_053	EF_Yaak_24	Kootenai
EFYaak_24_055	EF_Yaak_24	Kootenai
EFYaak_24_056	EF_Yaak_24	Kootenai
EFYaak_24_057	EF_Yaak_24	Kootenai
EFYaak_24_058	EF_Yaak_24	Kootenai
EFYaak_24_059	EF_Yaak_24	Kootenai
EFYaak_24_060	EF_Yaak_24	Kootenai
EFYaak_24_061	EF_Yaak_24	Kootenai
EFYaak_24_062	EF_Yaak_24	Kootenai
EFYaak_24_063	EF_Yaak_24	Kootenai
EFYaak_24_064	EF_Yaak_24	Kootenai
EFYaak_24_065	EF_Yaak_24	Kootenai
EFYaak_24_066	EF_Yaak_24	Kootenai
EFYaak_24_067	EF_Yaak_24	Kootenai
EFYaak_24_068	EF_Yaak_24	Kootenai
EFYaak_24_070	EF_Yaak_24	Kootenai
EFYaak_24_071	EF_Yaak_24	Kootenai
EFYaak_24_072	EF_Yaak_24	Kootenai
EFYaak_24_073	EF_Yaak_24	Kootenai
EFYaak_24_075	EF_Yaak_24	Kootenai
EFYaak_24_076	EF_Yaak_24	Kootenai
EFYaak_24_077	EF_Yaak_24	Kootenai
EFYaak_24_078	EF_Yaak_24	Kootenai
EFYaak_24_079	EF_Yaak_24	Kootenai
EFYaak_24_080	EF_Yaak_24	Kootenai
EFYaak_24_081_1	EF_Yaak_24	Kootenai
EFYaak_24_081	EF_Yaak_24	Kootenai
EFYaak_24_084	EF_Yaak_24	Kootenai
EFYaak_24_085	EF_Yaak_24	Kootenai
EFYaak_24_086	EF_Yaak_24	Kootenai
EFYaak_24_087	EF_Yaak_24	Kootenai
EFYaak_24_088	EF_Yaak_24	Kootenai
EFYaak_24_089	EF_Yaak_24	Kootenai
EFYaak_24_091	EF_Yaak_24	Kootenai
EFYaak_24_092	EF_Yaak_24	Kootenai
EFYaak_24_093	EF_Yaak_24	Kootenai
EFYaak_24_094	EF_Yaak_24	Kootenai
EFYaak_24_095	EF_Yaak_24	Kootenai
EFYaak_24_097	EF_Yaak_24	Kootenai
EFYaak_24_098	EF_Yaak_24	Kootenai
EFYaak_24_099	EF_Yaak_24	Kootenai
EFYaak_24_100_1	EF_Yaak_24	Kootenai
EFYaak_24_100	EF_Yaak_24	Kootenai
EFYaak_24_101	EF_Yaak_24	Kootenai
EFYaak_24_102	EF_Yaak_24	Kootenai
EFYaak_24_103	EF_Yaak_24	Kootenai
EFYaak_24_104	EF_Yaak_24	Kootenai
EFYaak_24_105	EF_Yaak_24	Kootenai
EFYaak_24_107	EF_Yaak_24	Kootenai
EFYaak_24_108	EF_Yaak_24	Kootenai
EFYaak_24_109	EF_Yaak_24	Kootenai
EFYaak_24_110	EF_Yaak_24	Kootenai
EFYaak_24_112	EF_Yaak_24	Kootenai
ELD_21_01	Eagle_Lake	Hatchery_CRT
ELD_21_02	Eagle_Lake	Hatchery_CRT
ELD_21_03	Eagle_Lake	Hatchery_CRT
ELD_21_04	Eagle_Lake	Hatchery_CRT
ELD_21_05	Eagle_Lake	Hatchery_CRT
ELD_21_06	Eagle_Lake	Hatchery_CRT
ELD_21_07	Eagle_Lake	Hatchery_CRT
ELD_21_08	Eagle_Lake	Hatchery_CRT
ELD_21_10	Eagle_Lake	Hatchery_CRT
ELD_21_12	Eagle_Lake	Hatchery_CRT
ELD_21_13	Eagle_Lake	Hatchery_CRT
ELD_21_14	Eagle_Lake	Hatchery_CRT
ELD_21_15	Eagle_Lake	Hatchery_CRT
ELD_21_16	Eagle_Lake	Hatchery_CRT
ELD_21_17	Eagle_Lake	Hatchery_CRT
ELD_21_18	Eagle_Lake	Hatchery_CRT
ELD_21_19	Eagle_Lake	Hatchery_CRT
ELD_21_20	Eagle_Lake	Hatchery_CRT
ELD_21_21	Eagle_Lake	Hatchery_CRT
ELD_21_22	Eagle_Lake	Hatchery_CRT
ELD_21_23	Eagle_Lake	Hatchery_CRT
ELD_21_24	Eagle_Lake	Hatchery_CRT
ELD_21_26	Eagle_Lake	Hatchery_CRT
ELD_21_27	Eagle_Lake	Hatchery_CRT
ELD_21_28	Eagle_Lake	Hatchery_CRT
ELD_21_29	Eagle_Lake	Hatchery_CRT
ELD_21_30	Eagle_Lake	Hatchery_CRT
ElkLo_16_923	Lo_Elk_R	Up_Kootenai
ELR1_2004_08_1	Lo_Elk_R	Up_Kootenai
ELR1_2004_08	Lo_Elk_R	Up_Kootenai
ELR1_2004_09_1	Lo_Elk_R	Up_Kootenai
ELR1_2004_09	Lo_Elk_R	Up_Kootenai
ELR1_2004_12_1	Lo_Elk_R	Up_Kootenai
ELR1_2004_12	Lo_Elk_R	Up_Kootenai
FA_19_1198	Farrell	Peace_R
FIN57_22_04	Findley	Athabasca
FIN57_22_05	Findley	Athabasca
FIN57_22_06	Findley	Athabasca
FIN57_22_08	Findley	Athabasca
FIN57_22_09_1	Findley	Athabasca
FIN57_22_09	Findley	Athabasca
FIN57_22_10	Findley	Athabasca
FIN57_22_11	Findley	Athabasca
FIN57_22_16	Findley	Athabasca
FIN57_22_17	Findley	Athabasca
FisherBW_11_138	Fisher_Wolf	Kootenai
FisherBW_11_147	Fisher_Wolf	Kootenai
FisherBW_11_148	Fisher_Wolf	Kootenai
FisherBW_11_149	Fisher_Wolf	Kootenai
FisherBW_11_150	Fisher_Wolf	Kootenai
FisherBW_11_151	Fisher_Wolf	Kootenai
