Sample_ID	CRT	IRT	RBT	WCT	YCT
GeigerLo_22_17	0.446671054	0.522517835	0.96918889	0.03081111	0
GeigerLo_22_18	0.384659198	0.539145627	0.923804825	0.076195175	0
GeigerLo_22_19	0.454922667	0.50314793	0.958070597	0.041929371	0.000000032
GeigerLo_22_20	0.450027666	0.463432173	0.913459839	0.085847463	0.000692698
GeigerLo_22_21	0.442019672	0.509338185	0.951357857	0.048642143	0
GeigerLo_22_22	0.451219454	0.521783473	0.973002927	0.026997073	0
GeigerLo_22_23	0.432913842	0.503492767	0.936406609	0.063278356	0.000315035
GeigerLo_22_24	0.461037219	0.515420701	0.97645792	0.023478813	0.0000633
GeigerLo_22_25	0.425935862	0.495044976	0.920980838	0.079019162	0
GeigerLo_22_26	0.427855744	0.543092241	0.970947985	0.028577391	0.000474624
GeigerLo_22_27	0.436524075	0.506334826	0.942858901	0.057141099	0
GeigerLo_22_29	0.385299694	0.542177332	0.927477026	0.072522974	0
GeigerUp_22_01	0.465774963	0.52460035	0.990375313	0.009624687	0
GeigerUp_22_02	0.445227504	0.550329941	0.995557445	0.004442555	0
GeigerUp_22_03	0.41580769	0.575992226	0.991799916	0.008148658	0.0000514
GeigerUp_22_04	0.432941804	0.556500132	0.989441936	0.010558064	0
GeigerUp_22_05	0.391247907	0.600239563	0.99148747	0.00851253	0
GeigerUp_22_06	0.443285486	0.544321249	0.987606736	0.012393264	0
GeigerUp_22_08	0.453196425	0.531748022	0.984944447	0.015055553	0
GeigerUp_22_09	0.466900691	0.519799759	0.98670045	0.01329955	0
GeigerUp_22_10	0.451151628	0.541083179	0.992234806	0.007765194	0
GeigerUp_22_11	0.455966764	0.537787737	0.993754501	0.006245499	0
GeigerUp_22_12	0.440272674	0.55629508	0.996567754	0.003432246	0
GeigerUp_22_13	0.414512353	0.575799891	0.990312244	0.009504243	0.000183513
GeigerUp_22_14_1	0.481832337	0.512041387	0.993873724	0.006034644	0.0000916
GeigerUp_22_14	0.481154381	0.512644198	0.993798579	0.006110639	0.0000908
GeigerUp_22_15	0.415363552	0.573073012	0.988436565	0.011462102	0.000101334
GeigerUp_22_16	0.447094127	0.53867346	0.985767587	0.014230323	0.00000209
GeigerUp_22_17	0.410010475	0.575949408	0.985959883	0.013985092	0.000055
GeigerUp_22_18	0.474918302	0.515332614	0.990250916	0.009749084	0
GeigerUp_22_19	0.407352482	0.585001548	0.99235403	0.007586263	0.0000597
GeigerUp_22_20	0.449988108	0.540607579	0.990595687	0.009404313	0
GeigerUp_22_21	0.407759916	0.570977661	0.978737578	0.021111797	0.000150626
GeigerUp_22_22	0.439300989	0.545027161	0.98432815	0.0155814	0.0000905
GeigerUp_22_23	0.448109249	0.541691937	0.989801186	0.010198814	0
GeigerUp_22_24	0.435549222	0.558477205	0.994026427	0.005973573	0
GeigerUp_22_25	0.391072934	0.599556266	0.9906292	0.0093708	0
GeigerUp_22_26	0.459441199	0.52888944	0.988330639	0.011652242	0.0000171
GeigerUp_22_27	0.408002308	0.578612435	0.986614743	0.013385257	0
GeigerUp_22_28	0.411149397	0.570120738	0.981270135	0.018729865	0
GeigerUp_22_29	0.441180611	0.554129987	0.995310598	0.004555295	0.000134108
GeigerUp_22_30	0.409472227	0.58118407	0.990656297	0.009343703	0
Gen_15_001	0.141383177	0.857784368	0.999167546	0.000832454	0
Gen_15_003	0.162998278	0.835299008	0.998297286	0.001702714	0
Gen_15_004	0.108844948	0.890231876	0.999076825	0.000923175	0
Gen_15_006	0.171069377	0.828293016	0.999362393	0.000637607	0
Gen_15_008	0.008797543	0.989436291	0.998233834	0.001766166	0
Gen_15_009	0.083836101	0.915367348	0.999203449	0.000796551	0
Gen_15_010	0.086699107	0.907161753	0.99386086	0.00613914	0
Gen_15_012	0.013170808	0.986322642	0.99949345	0.00050655	0
Gen_15_013	0.020224157	0.97930811	0.999532267	0.000467733	0
Gen_15_014	0.116488436	0.882387391	0.998875828	0.001124172	0
Gen_15_015	0.013464109	0.985766772	0.999230881	0.000769119	0
Gen_15_017	0.108383742	0.885384275	0.993768017	0.006231983	0
Gen_15_018	0.037998022	0.961517952	0.999515974	0.000484026	0
Gen_15_019	0.118275265	0.881330974	0.999606239	0.000393761	0
Gen_15_020	0.031484687	0.967718182	0.999202869	0.000797131	0
Gen_15_021	0.112254043	0.886397301	0.998651344	0.001348656	0
Gen_15_024	0.140569894	0.858560276	0.999130171	0.000869829	0
Gen_15_025	0.101481214	0.898365306	0.999846521	0.000153479	0
GE_NA_01	0.011524966	0.987880981	0.999405947	0.000594053	0
GOC1_03_03_1	0	0.00047209	0.00047209	0.99952791	0
GOC1_03_03	0	0.000479372	0.000479372	0.999520628	0
GOC1_03_04_1	0	0.000760354	0.000760354	0.999239646	0
GOC1_03_04	0	0.000686021	0.000686021	0.999313979	0
GOC1_03_05_1	0	0.000311646	0.000311646	0.999688354	0
GOC1_03_05	0	0.000325193	0.000325193	0.999674807	0
GOC1_03_06_1	0	0.000122836	0.000122836	0.999877164	0
GOC1_03_06	0	0.000128846	0.000128846	0.999871154	0
GOC1_03_08_1	0	0.000681367	0.000681367	0.999318633	0
GOC1_03_08	0	0.000777506	0.000777506	0.999222494	0
GOC1_03_09_1	9.05877E-05	0	9.05877E-05	0.999909412	0
GOC1_03_09	0	0	0	1	0
GOC1_03_10_1	0.00055785	0	0.00055785	0.99944215	0
GOC1_03_10	0	0	0	1	0
GOC1_03_11_1	0	0.004987456	0.004987456	0.995012544	0
GOC1_03_11	0	0.004581735	0.004581735	0.995418265	0
GOC1_03_14	0.354744103	0.618779376	0.973523479	0.026476521	0
GOC1_03_15	0.003227958	0.000172677	0.003400636	0.996599364	0
GOC1_03_16	0	0.001278985	0.001278985	0.998721015	0
GOC1_03_17	0.000236377	0.000123013	0.000359389	0.999640611	0
GOC1_03_18	0.278333728	0.218265283	0.496599011	0.503400989	0
GOC1_03_20	0	0.0000163	1.63202E-05	0.99998368	0
GOC1_03_21	0.459880028	0.526042853	0.98592288	0.012089034	0.001988086
